REFERENCE_MONTH,HEADQUATERS_CURRENT_ID,HEADQUATERS_CURRENT_NAME,BUSINESS_CURRENT_DEPARTMENT_CODE,BUSINESS_CURRENT_DEPARTMENT_NAME,SALES_GROUP_CURRENT_CODE,SALES_GROUP_CURRENT_NAME,ROUTE_CURRENT_BUSINESS_DEPARTMENT_CODE,ROUTE_CURRENT_BUSINESS_DEPARTMENT_NAME,MANAGER_ID,MANAGER_NAME,HEAD_OFFICE_CODE,HEAD_OFFICE_NAME,CUSTOMER_ID,CUSTOMER_NAME,PRODUCT_NUMBER,PRODUCT_NAME,LARGE_PRODUCT_CATEGORY,LARGE_PRODUCT_CATEGORY_NAME,MIDDLE_PRODUCT_CATEGORY,MIDDLE_PRODUCT_CATEGORY_NAME,SMALL_PRODUCT_CATEGORY,SMALL_PRODUCT_CATEGORY_NAME,DETAILED_PRODUCT_CATEGORY,DETAILED_PRODUCT_CATEGORY_NAME,PB_DIV_CD,PB_DIV_NM,SALES_VALUE_AT_HANDLING_REFERENCE,SALES_PROFIT_AMOUNT
2023.04,88114,본부_5,66484,사업부_3,05944,영업그룹_5,45128,경로사업부_4,68924,매니저_1,91638,본점_5,72182478,고객_10,03584094,상품_6083,614,대분류_4,0162,중분류_5,1649,소분류_3,7025,세분류_3,02,PB_2,11943.838483884485,2914.167576300384
2024.02,88114,본부_5,87570,사업부_5,05944,영업그룹_5,93691,경로사업부_3,68924,매니저_1,91638,본점_5,24100318,고객_20,06640892,상품_6084,408,대분류_1,2601,중분류_1,5658,소분류_1,7655,세분류_2,01,PB_1,30310.071905359495,4662.120239218923
2024.06,88114,본부_5,80841,사업부_1,05944,영업그룹_5,93691,경로사업부_3,68924,매니저_1,40814,본점_3,75142952,고객_3,63090097,상품_6085,933,대분류_5,1856,중분류_2,1649,소분류_3,2897,세분류_4,01,PB_1,80442.27741562326,8085.648325243294
2024.09,42786,본부_4,80841,사업부_1,05944,영업그룹_5,09014,경로사업부_2,13500,매니저_3,79956,본점_4,67670783,고객_4,81747294,상품_6086,933,대분류_5,0162,중분류_5,1649,소분류_3,2897,세분류_4,02,PB_2,65814.4954908089,3701.4716284927463
2023.07,05467,본부_2,18075,사업부_2,40645,영업그룹_1,45128,경로사업부_4,46638,매니저_2,62642,본점_1,24211193,고객_13,02949543,상품_6087,933,대분류_5,1856,중분류_2,5658,소분류_1,7951,세분류_5,03,PB_3,58300.92513632938,4290.9358031640995
2024.04,25817,본부_1,18075,사업부_2,66869,영업그룹_3,09014,경로사업부_2,68924,매니저_1,91638,본점_5,72182478,고객_10,43481173,상품_6088,408,대분류_1,7794,중분류_3,5404,소분류_4,7951,세분류_5,02,PB_2,56533.23122188986,1335.4557896775136
2024.09,42786,본부_4,84073,사업부_4,77006,영업그룹_2,93691,경로사업부_3,68924,매니저_1,91638,본점_5,15967515,고객_19,76293699,상품_6089,614,대분류_4,9507,중분류_4,5658,소분류_1,7951,세분류_5,01,PB_1,16884.006212247234,1040.4054379202262
2024.08,25817,본부_1,18075,사업부_2,05944,영업그룹_5,93691,경로사업부_3,13500,매니저_3,62642,본점_1,98000523,고객_17,98224010,상품_6090,815,대분류_2,1856,중분류_2,5658,소분류_1,4290,세분류_1,01,PB_1,59296.76766970499,5730.411610891282
2023.02,05467,본부_2,66484,사업부_3,05944,영업그룹_5,93691,경로사업부_3,13500,매니저_3,40814,본점_3,58634617,고객_5,88320018,상품_6091,933,대분류_5,0162,중분류_5,5404,소분류_4,7655,세분류_2,03,PB_3,72045.67419160869,740.7060047916159
2023.07,25817,본부_1,18075,사업부_2,05944,영업그룹_5,09014,경로사업부_2,46638,매니저_2,79956,본점_4,17448779,고객_6,82612991,상품_6092,408,대분류_1,2601,중분류_1,1649,소분류_3,7655,세분류_2,01,PB_1,2926.1282326581277,521.6678618074585
2023.03,25487,본부_3,66484,사업부_3,66869,영업그룹_3,42605,경로사업부_1,46638,매니저_2,40814,본점_3,72182478,고객_10,72285974,상품_6093,933,대분류_5,1856,중분류_2,5658,소분류_1,7025,세분류_3,03,PB_3,16926.46245806406,1637.1682119629006
2024.07,88114,본부_5,80841,사업부_1,66869,영업그룹_3,42605,경로사업부_1,13500,매니저_3,62642,본점_1,26118220,고객_16,52532220,상품_6094,952,대분류_3,7794,중분류_3,7296,소분류_5,7655,세분류_2,01,PB_1,38326.371759633286,629.078479593162
2024.07,05467,본부_2,18075,사업부_2,66869,영업그룹_3,37283,경로사업부_5,40058,매니저_5,62642,본점_1,36407697,고객_12,12832950,상품_6095,952,대분류_3,1856,중분류_2,8121,소분류_2,2897,세분류_4,02,PB_2,99919.43060130918,4328.757141167415
2023.09,05467,본부_2,18075,사업부_2,66869,영업그룹_3,42605,경로사업부_1,32438,매니저_4,40814,본점_3,07489926,고객_15,77019369,상품_6096,408,대분류_1,2601,중분류_1,7296,소분류_5,7951,세분류_5,01,PB_1,29856.682206182308,337.17044138455617
2024.05,88114,본부_5,80841,사업부_1,77006,영업그룹_2,37283,경로사업부_5,13500,매니저_3,79956,본점_4,73065718,고객_7,53022379,상품_6097,952,대분류_3,0162,중분류_5,8121,소분류_2,2897,세분류_4,03,PB_3,76541.150937398,5994.792887624308
2023.11,25817,본부_1,80841,사업부_1,66869,영업그룹_3,42605,경로사업부_1,68924,매니저_1,40814,본점_3,72182478,고객_10,25261115,상품_6098,933,대분류_5,1856,중분류_2,8121,소분류_2,7951,세분류_5,02,PB_2,52035.8163234274,4294.908142942146
2024.07,42786,본부_4,18075,사업부_2,15000,영업그룹_4,45128,경로사업부_4,46638,매니저_2,09443,본점_2,45124782,고객_2,97970741,상품_6099,614,대분류_4,2601,중분류_1,7296,소분류_5,2897,세분류_4,04,PB_4,57078.16252787193,5067.390295262996
2024.07,05467,본부_2,80841,사업부_1,05944,영업그룹_5,09014,경로사업부_2,68924,매니저_1,40814,본점_3,24211193,고객_13,01579110,상품_6100,614,대분류_4,9507,중분류_4,8121,소분류_2,7025,세분류_3,01,PB_1,24488.018385208066,5345.540226120959
2023.04,42786,본부_4,84073,사업부_4,05944,영업그룹_5,42605,경로사업부_1,40058,매니저_5,91638,본점_5,67670783,고객_4,85172195,상품_6101,933,대분류_5,1856,중분류_2,8121,소분류_2,4290,세분류_1,04,PB_4,49750.88700913684,304.29661899558766
2024.03,05467,본부_2,80841,사업부_1,40645,영업그룹_1,45128,경로사업부_4,46638,매니저_2,79956,본점_4,97278440,고객_18,27708597,상품_6102,815,대분류_2,9507,중분류_4,5658,소분류_1,7025,세분류_3,03,PB_3,60642.91974067473,9570.70810155461
2023.08,25487,본부_3,80841,사업부_1,15000,영업그룹_4,42605,경로사업부_1,13500,매니저_3,09443,본점_2,36407697,고객_12,63408546,상품_6103,952,대분류_3,2601,중분류_1,8121,소분류_2,4290,세분류_1,01,PB_1,97438.97147431907,2175.1232529968083
2023.11,05467,본부_2,87570,사업부_5,15000,영업그룹_4,37283,경로사업부_5,13500,매니저_3,62642,본점_1,16070762,고객_1,30845677,상품_6104,933,대분류_5,0162,중분류_5,7296,소분류_5,7655,세분류_2,01,PB_1,26441.69455517173,8694.362171131861
2024.04,05467,본부_2,84073,사업부_4,77006,영업그룹_2,93691,경로사업부_3,46638,매니저_2,79956,본점_4,15967515,고객_19,48550500,상품_6105,408,대분류_1,9507,중분류_4,8121,소분류_2,2897,세분류_4,02,PB_2,54543.39330588545,4464.612224237941
2024.05,25817,본부_1,87570,사업부_5,77006,영업그룹_2,42605,경로사업부_1,40058,매니저_5,79956,본점_4,07489926,고객_15,15854957,상품_6106,952,대분류_3,2601,중분류_1,1649,소분류_3,2897,세분류_4,04,PB_4,83739.17379769475,6147.5797360644165
2023.04,25817,본부_1,18075,사업부_2,15000,영업그룹_4,45128,경로사업부_4,13500,매니저_3,79956,본점_4,67670783,고객_4,15394117,상품_6107,408,대분류_1,7794,중분류_3,1649,소분류_3,7951,세분류_5,04,PB_4,97638.89733968204,5672.150588037106
2023.02,25817,본부_1,18075,사업부_2,77006,영업그룹_2,37283,경로사업부_5,32438,매니저_4,62642,본점_1,45124782,고객_2,11802249,상품_6108,933,대분류_5,7794,중분류_3,7296,소분류_5,7025,세분류_3,04,PB_4,61107.017443038945,4814.6854717818005
2024.08,25817,본부_1,18075,사업부_2,40645,영업그룹_1,45128,경로사업부_4,46638,매니저_2,91638,본점_5,54654342,고객_14,94669053,상품_6109,614,대분류_4,2601,중분류_1,8121,소분류_2,7655,세분류_2,01,PB_1,54780.78038580788,8037.1836454127415
2023.10,25817,본부_1,87570,사업부_5,05944,영업그룹_5,09014,경로사업부_2,40058,매니저_5,40814,본점_3,36407697,고객_12,34997198,상품_6110,408,대분류_1,7794,중분류_3,7296,소분류_5,7655,세분류_2,02,PB_2,31642.848666679627,8413.910801577951
2024.11,25817,본부_1,80841,사업부_1,40645,영업그룹_1,45128,경로사업부_4,40058,매니저_5,09443,본점_2,26118220,고객_16,05339601,상품_6111,933,대분류_5,1856,중분류_2,7296,소분류_5,7655,세분류_2,01,PB_1,50973.266008598366,625.467514728385
2023.04,25817,본부_1,87570,사업부_5,66869,영업그룹_3,37283,경로사업부_5,46638,매니저_2,40814,본점_3,24100318,고객_20,50640508,상품_6112,614,대분류_4,0162,중분류_5,8121,소분류_2,2897,세분류_4,02,PB_2,20628.372660658733,8923.29038016638
2024.11,42786,본부_4,80841,사업부_1,77006,영업그룹_2,09014,경로사업부_2,68924,매니저_1,09443,본점_2,67670783,고객_4,73804789,상품_6113,952,대분류_3,2601,중분류_1,8121,소분류_2,4290,세분류_1,02,PB_2,22997.082666502905,9925.872605372691
2023.06,25817,본부_1,84073,사업부_4,05944,영업그룹_5,45128,경로사업부_4,13500,매니저_3,62642,본점_1,26118220,고객_16,32214590,상품_6114,408,대분류_1,0162,중분류_5,5658,소분류_1,4290,세분류_1,01,PB_1,41940.95875042341,2807.2384251738695
2024.01,25487,본부_3,80841,사업부_1,66869,영업그룹_3,09014,경로사업부_2,40058,매니저_5,79956,본점_4,24211193,고객_13,14335870,상품_6115,952,대분류_3,7794,중분류_3,8121,소분류_2,7025,세분류_3,03,PB_3,95981.02045568767,7386.136149700065
2023.11,05467,본부_2,80841,사업부_1,77006,영업그룹_2,93691,경로사업부_3,40058,매니저_5,91638,본점_5,16070762,고객_1,82602619,상품_6116,933,대분류_5,7794,중분류_3,8121,소분류_2,7655,세분류_2,03,PB_3,25963.839578194616,4731.423676321166
2023.10,25487,본부_3,84073,사업부_4,15000,영업그룹_4,42605,경로사업부_1,32438,매니저_4,40814,본점_3,05847842,고객_8,37097476,상품_6117,815,대분류_2,0162,중분류_5,1649,소분류_3,2897,세분류_4,03,PB_3,94753.48624467292,4934.693575272946
2024.11,42786,본부_4,87570,사업부_5,77006,영업그룹_2,93691,경로사업부_3,40058,매니저_5,40814,본점_3,05847842,고객_8,17092424,상품_6118,408,대분류_1,0162,중분류_5,8121,소분류_2,7655,세분류_2,01,PB_1,11810.707260358244,5535.718619171299
2024.07,25817,본부_1,66484,사업부_3,40645,영업그룹_1,45128,경로사업부_4,46638,매니저_2,79956,본점_4,05847842,고객_8,05270978,상품_6119,933,대분류_5,2601,중분류_1,7296,소분류_5,4290,세분류_1,03,PB_3,17074.491940299937,2857.6707312941867
2023.10,42786,본부_4,80841,사업부_1,05944,영업그룹_5,45128,경로사업부_4,13500,매니저_3,79956,본점_4,97278440,고객_18,95758450,상품_6120,815,대분류_2,0162,중분류_5,5404,소분류_4,4290,세분류_1,04,PB_4,25480.79089226716,8453.482718327274
2023.08,05467,본부_2,80841,사업부_1,40645,영업그룹_1,09014,경로사업부_2,46638,매니저_2,40814,본점_3,24100318,고객_20,38922634,상품_6121,952,대분류_3,0162,중분류_5,7296,소분류_5,7025,세분류_3,01,PB_1,95984.50628245798,9430.95647368014
2024.11,25817,본부_1,66484,사업부_3,05944,영업그룹_5,45128,경로사업부_4,13500,매니저_3,40814,본점_3,36407697,고객_12,64181048,상품_6122,815,대분류_2,0162,중분류_5,5658,소분류_1,2897,세분류_4,04,PB_4,29622.846896080635,3039.369133460431
2023.10,88114,본부_5,84073,사업부_4,05944,영업그룹_5,42605,경로사업부_1,68924,매니저_1,62642,본점_1,45124782,고객_2,23215119,상품_6123,815,대분류_2,0162,중분류_5,8121,소분류_2,2897,세분류_4,03,PB_3,32962.874161352695,9004.046308189272
2024.03,88114,본부_5,66484,사업부_3,77006,영업그룹_2,37283,경로사업부_5,40058,매니저_5,79956,본점_4,67670783,고객_4,30285567,상품_6124,952,대분류_3,2601,중분류_1,1649,소분류_3,4290,세분류_1,01,PB_1,97327.70507745977,396.7476360054571
2023.11,88114,본부_5,66484,사업부_3,40645,영업그룹_1,37283,경로사업부_5,68924,매니저_1,40814,본점_3,67670783,고객_4,78136229,상품_6125,952,대분류_3,7794,중분류_3,5658,소분류_1,7655,세분류_2,04,PB_4,98677.15480476254,6717.202339906295
2023.10,25487,본부_3,66484,사업부_3,40645,영업그룹_1,45128,경로사업부_4,32438,매니저_4,09443,본점_2,72182478,고객_10,02454565,상품_6126,408,대분류_1,7794,중분류_3,8121,소분류_2,7025,세분류_3,01,PB_1,51088.25050620009,5408.86019734961
2024.06,88114,본부_5,87570,사업부_5,77006,영업그룹_2,09014,경로사업부_2,46638,매니저_2,62642,본점_1,54654342,고객_14,04970661,상품_6127,815,대분류_2,9507,중분류_4,1649,소분류_3,7655,세분류_2,02,PB_2,73645.0586857764,1090.7924136272798
2024.09,05467,본부_2,87570,사업부_5,66869,영업그룹_3,93691,경로사업부_3,68924,매니저_1,40814,본점_3,90482989,고객_11,99762929,상품_6128,933,대분류_5,2601,중분류_1,1649,소분류_3,7655,세분류_2,01,PB_1,15372.820748794778,7279.230377546729
2023.01,25487,본부_3,66484,사업부_3,15000,영업그룹_4,37283,경로사업부_5,46638,매니저_2,91638,본점_5,98000523,고객_17,74480019,상품_6129,952,대분류_3,1856,중분류_2,5404,소분류_4,2897,세분류_4,01,PB_1,66040.05117689507,795.693480868183
2023.03,25487,본부_3,87570,사업부_5,05944,영업그룹_5,42605,경로사업부_1,68924,매니저_1,62642,본점_1,26118220,고객_16,69230455,상품_6130,614,대분류_4,1856,중분류_2,5658,소분류_1,2897,세분류_4,02,PB_2,72651.4369960419,4119.535220484064
2023.05,25487,본부_3,66484,사업부_3,40645,영업그룹_1,45128,경로사업부_4,40058,매니저_5,91638,본점_5,07489926,고객_15,61321157,상품_6131,614,대분류_4,2601,중분류_1,5404,소분류_4,2897,세분류_4,04,PB_4,91419.7528786448,7478.587375791101
2023.01,88114,본부_5,80841,사업부_1,77006,영업그룹_2,93691,경로사업부_3,46638,매니저_2,91638,본점_5,23407255,고객_9,46167030,상품_6132,815,대분류_2,1856,중분류_2,8121,소분류_2,7025,세분류_3,01,PB_1,79794.14697904821,9342.753673158937
2024.05,05467,본부_2,84073,사업부_4,05944,영업그룹_5,37283,경로사업부_5,13500,매니저_3,09443,본점_2,05847842,고객_8,66643871,상품_6133,933,대분류_5,1856,중분류_2,7296,소분류_5,4290,세분류_1,03,PB_3,68127.23705412171,3708.7034916937414
2023.05,25817,본부_1,66484,사업부_3,05944,영업그룹_5,45128,경로사업부_4,46638,매니저_2,62642,본점_1,16070762,고객_1,39477520,상품_6134,614,대분류_4,7794,중분류_3,8121,소분류_2,2897,세분류_4,04,PB_4,80813.77130144608,3392.438572191632
2023.10,42786,본부_4,87570,사업부_5,15000,영업그룹_4,42605,경로사업부_1,13500,매니저_3,91638,본점_5,75142952,고객_3,20359032,상품_6135,614,대분류_4,0162,중분류_5,1649,소분류_3,2897,세분류_4,04,PB_4,95666.44226024137,3018.0956400185078
2023.07,88114,본부_5,84073,사업부_4,40645,영업그룹_1,37283,경로사업부_5,68924,매니저_1,79956,본점_4,16070762,고객_1,98671494,상품_6136,815,대분류_2,2601,중분류_1,5658,소분류_1,4290,세분류_1,04,PB_4,44614.76280758749,9842.097537077576
2023.11,25487,본부_3,66484,사업부_3,15000,영업그룹_4,42605,경로사업부_1,13500,매니저_3,40814,본점_3,97278440,고객_18,96471339,상품_6137,614,대분류_4,7794,중분류_3,1649,소분류_3,7025,세분류_3,02,PB_2,6120.510524058031,3641.179560580149
2024.05,88114,본부_5,66484,사업부_3,15000,영업그룹_4,42605,경로사업부_1,32438,매니저_4,91638,본점_5,45124782,고객_2,32130825,상품_6138,408,대분류_1,0162,중분류_5,1649,소분류_3,7655,세분류_2,01,PB_1,43003.90504052074,4386.343018692224
2024.04,42786,본부_4,66484,사업부_3,66869,영업그룹_3,45128,경로사업부_4,32438,매니저_4,62642,본점_1,97278440,고객_18,58976747,상품_6139,933,대분류_5,0162,중분류_5,8121,소분류_2,4290,세분류_1,03,PB_3,36119.58366069102,9254.34900339822
2023.07,25817,본부_1,87570,사업부_5,77006,영업그룹_2,42605,경로사업부_1,68924,매니저_1,09443,본점_2,05847842,고객_8,19764799,상품_6140,614,대분류_4,1856,중분류_2,5404,소분류_4,2897,세분류_4,04,PB_4,70023.14842854216,1594.2263191623783
2023.09,25487,본부_3,80841,사업부_1,66869,영업그룹_3,37283,경로사업부_5,46638,매니저_2,62642,본점_1,97278440,고객_18,88912622,상품_6141,952,대분류_3,1856,중분류_2,8121,소분류_2,7655,세분류_2,01,PB_1,51499.80507521694,7161.688508918536
2023.05,42786,본부_4,87570,사업부_5,15000,영업그룹_4,09014,경로사업부_2,40058,매니저_5,91638,본점_5,26118220,고객_16,03155398,상품_6142,815,대분류_2,9507,중분류_4,5404,소분류_4,7655,세분류_2,02,PB_2,93445.16276934778,5730.370947451049
2024.02,25817,본부_1,87570,사업부_5,77006,영업그룹_2,42605,경로사업부_1,68924,매니저_1,91638,본점_5,75142952,고객_3,39765026,상품_6143,614,대분류_4,1856,중분류_2,5658,소분류_1,7655,세분류_2,04,PB_4,43639.78946629496,235.13197817576307
2023.03,88114,본부_5,84073,사업부_4,66869,영업그룹_3,09014,경로사업부_2,68924,매니저_1,40814,본점_3,97278440,고객_18,25776590,상품_6144,815,대분류_2,2601,중분류_1,7296,소분류_5,2897,세분류_4,01,PB_1,29692.566119416388,7801.102161469998
2024.08,88114,본부_5,87570,사업부_5,15000,영업그룹_4,45128,경로사업부_4,68924,매니저_1,62642,본점_1,45124782,고객_2,62883441,상품_6145,952,대분류_3,2601,중분류_1,5658,소분류_1,7655,세분류_2,03,PB_3,57929.796842188916,9906.690125949022
2024.09,42786,본부_4,18075,사업부_2,05944,영업그룹_5,93691,경로사업부_3,46638,매니저_2,40814,본점_3,16070762,고객_1,04951235,상품_6146,408,대분류_1,0162,중분류_5,8121,소분류_2,4290,세분류_1,01,PB_1,43730.47756868773,2237.011434292199
2024.06,25817,본부_1,87570,사업부_5,40645,영업그룹_1,37283,경로사업부_5,32438,매니저_4,40814,본점_3,73065718,고객_7,68499759,상품_6147,933,대분류_5,2601,중분류_1,1649,소분류_3,7951,세분류_5,02,PB_2,53041.78352603348,6282.424068979981
2024.06,88114,본부_5,66484,사업부_3,66869,영업그룹_3,09014,경로사업부_2,40058,매니저_5,40814,본점_3,24100318,고객_20,18772715,상품_6148,952,대분류_3,9507,중분류_4,5658,소분류_1,4290,세분류_1,03,PB_3,34293.33390417079,8408.44636192878
2024.05,42786,본부_4,18075,사업부_2,05944,영업그룹_5,93691,경로사업부_3,68924,매니저_1,40814,본점_3,54654342,고객_14,28385484,상품_6149,815,대분류_2,7794,중분류_3,5658,소분류_1,4290,세분류_1,03,PB_3,67652.49750473825,8662.62523739395
2023.04,25817,본부_1,87570,사업부_5,77006,영업그룹_2,45128,경로사업부_4,13500,매니저_3,62642,본점_1,26118220,고객_16,65712962,상품_6150,408,대분류_1,2601,중분류_1,5658,소분류_1,4290,세분류_1,01,PB_1,9959.733956591886,3959.043316082699
2024.10,25817,본부_1,84073,사업부_4,05944,영업그룹_5,93691,경로사업부_3,68924,매니저_1,09443,본점_2,26118220,고객_16,68321567,상품_6151,815,대분류_2,1856,중분류_2,1649,소분류_3,7025,세분류_3,02,PB_2,77356.16427079578,136.98536896920209
2024.02,88114,본부_5,66484,사업부_3,66869,영업그룹_3,45128,경로사업부_4,46638,매니저_2,79956,본점_4,36407697,고객_12,63288546,상품_6152,952,대분류_3,9507,중분류_4,8121,소분류_2,2897,세분류_4,03,PB_3,97920.8957923584,1713.2724330183664
2024.11,25817,본부_1,80841,사업부_1,40645,영업그룹_1,09014,경로사업부_2,68924,매니저_1,79956,본점_4,97278440,고객_18,75302819,상품_6153,933,대분류_5,1856,중분류_2,5658,소분류_1,7025,세분류_3,01,PB_1,31846.41382166279,579.759020297824
2024.07,88114,본부_5,87570,사업부_5,05944,영업그룹_5,93691,경로사업부_3,32438,매니저_4,40814,본점_3,23407255,고객_9,13964244,상품_6154,952,대분류_3,1856,중분류_2,8121,소분류_2,7951,세분류_5,02,PB_2,85082.47598803278,3525.3706927446865
2023.05,05467,본부_2,66484,사업부_3,66869,영업그룹_3,93691,경로사업부_3,32438,매니저_4,91638,본점_5,90482989,고객_11,02945149,상품_6155,952,대분류_3,9507,중분류_4,5658,소분류_1,7655,세분류_2,01,PB_1,13051.855459333488,2357.3652069623668
2023.03,25817,본부_1,66484,사업부_3,05944,영업그룹_5,93691,경로사업부_3,13500,매니저_3,79956,본점_4,72182478,고객_10,74357340,상품_6156,933,대분류_5,7794,중분류_3,5404,소분류_4,2897,세분류_4,01,PB_1,89924.0432302539,3687.711624286006
2023.09,25487,본부_3,18075,사업부_2,40645,영업그룹_1,37283,경로사업부_5,40058,매니저_5,91638,본점_5,75142952,고객_3,94765456,상품_6157,408,대분류_1,7794,중분류_3,5404,소분류_4,7025,세분류_3,03,PB_3,21377.77397591926,7193.895286239866
2024.11,25487,본부_3,84073,사업부_4,15000,영업그룹_4,09014,경로사업부_2,13500,매니저_3,62642,본점_1,98000523,고객_17,62976123,상품_6158,952,대분류_3,1856,중분류_2,8121,소분류_2,4290,세분류_1,01,PB_1,95226.76957068438,2538.5270496085354
2023.12,25817,본부_1,18075,사업부_2,40645,영업그룹_1,93691,경로사업부_3,46638,매니저_2,91638,본점_5,23407255,고객_9,80079473,상품_6159,408,대분류_1,1856,중분류_2,5404,소분류_4,4290,세분류_1,02,PB_2,32913.60265418033,1699.210887492383
2024.01,42786,본부_4,80841,사업부_1,15000,영업그룹_4,45128,경로사업부_4,68924,매니저_1,79956,본점_4,17448779,고객_6,39298631,상품_6160,815,대분류_2,1856,중분류_2,5658,소분류_1,4290,세분류_1,01,PB_1,5625.69683057418,5057.566333016422
2023.01,42786,본부_4,87570,사업부_5,05944,영업그룹_5,42605,경로사업부_1,68924,매니저_1,40814,본점_3,17448779,고객_6,96167730,상품_6161,933,대분류_5,0162,중분류_5,1649,소분류_3,7951,세분류_5,02,PB_2,21442.80203466055,1356.8441517903798
2024.08,05467,본부_2,80841,사업부_1,15000,영업그룹_4,42605,경로사업부_1,68924,매니저_1,09443,본점_2,24211193,고객_13,76306746,상품_6162,952,대분류_3,7794,중분류_3,7296,소분류_5,7025,세분류_3,04,PB_4,45200.37854390603,5332.399499205052
2023.05,88114,본부_5,80841,사업부_1,40645,영업그룹_1,09014,경로사업부_2,40058,매니저_5,09443,본점_2,07489926,고객_15,75838448,상품_6163,408,대분류_1,0162,중분류_5,5404,소분류_4,7951,세분류_5,02,PB_2,97177.83487940926,410.5639311902313
2024.07,25487,본부_3,84073,사업부_4,40645,영업그룹_1,42605,경로사업부_1,32438,매니저_4,40814,본점_3,75142952,고객_3,69634712,상품_6164,952,대분류_3,0162,중분류_5,8121,소분류_2,2897,세분류_4,01,PB_1,88615.85434133261,8037.732314762294
2023.10,88114,본부_5,18075,사업부_2,05944,영업그룹_5,42605,경로사업부_1,68924,매니저_1,40814,본점_3,26118220,고객_16,44235419,상품_6165,952,대분류_3,1856,중분류_2,7296,소분류_5,4290,세분류_1,02,PB_2,14958.024578740366,8530.121065546206
2024.05,88114,본부_5,18075,사업부_2,66869,영업그룹_3,09014,경로사업부_2,40058,매니저_5,09443,본점_2,54654342,고객_14,77447614,상품_6166,815,대분류_2,7794,중분류_3,5658,소분류_1,7655,세분류_2,01,PB_1,95111.13726450734,8736.400947193035
2024.03,25487,본부_3,66484,사업부_3,66869,영업그룹_3,93691,경로사업부_3,40058,매니저_5,40814,본점_3,58634617,고객_5,36811799,상품_6167,408,대분류_1,7794,중분류_3,5658,소분류_1,4290,세분류_1,04,PB_4,10018.113249029648,5462.5481566567405
2024.05,25487,본부_3,18075,사업부_2,15000,영업그룹_4,45128,경로사업부_4,68924,매니저_1,91638,본점_5,24211193,고객_13,00090541,상품_6168,933,대분류_5,1856,중분류_2,5404,소분류_4,7025,세분류_3,01,PB_1,20598.720006343483,2401.8636127958857
2023.06,25487,본부_3,80841,사업부_1,77006,영업그룹_2,09014,경로사업부_2,68924,매니저_1,09443,본점_2,07489926,고객_15,88022065,상품_6169,408,대분류_1,1856,중분류_2,7296,소분류_5,2897,세분류_4,03,PB_3,9613.873538294802,8318.4012346605
2023.04,25487,본부_3,80841,사업부_1,05944,영업그룹_5,45128,경로사업부_4,13500,매니저_3,79956,본점_4,05847842,고객_8,18023184,상품_6170,614,대분류_4,2601,중분류_1,1649,소분류_3,7655,세분류_2,04,PB_4,36002.802141776585,1926.1710412979498
2024.03,88114,본부_5,84073,사업부_4,66869,영업그룹_3,09014,경로사업부_2,46638,매니저_2,62642,본점_1,05847842,고객_8,73289655,상품_6171,408,대분류_1,9507,중분류_4,5658,소분류_1,2897,세분류_4,02,PB_2,55050.64025317842,3599.933759539314
2023.01,05467,본부_2,87570,사업부_5,05944,영업그룹_5,09014,경로사업부_2,46638,매니저_2,09443,본점_2,26118220,고객_16,25200643,상품_6172,815,대분류_2,0162,중분류_5,7296,소분류_5,7655,세분류_2,03,PB_3,9073.77915615074,1613.119378573122
2024.05,25487,본부_3,66484,사업부_3,40645,영업그룹_1,09014,경로사업부_2,13500,매니저_3,09443,본점_2,97278440,고객_18,89200905,상품_6173,614,대분류_4,2601,중분류_1,7296,소분류_5,2897,세분류_4,02,PB_2,66495.73000656551,4187.972118534589
2024.02,88114,본부_5,18075,사업부_2,15000,영업그룹_4,37283,경로사업부_5,68924,매니저_1,62642,본점_1,15967515,고객_19,14124660,상품_6174,614,대분류_4,2601,중분류_1,7296,소분류_5,7025,세분류_3,04,PB_4,37131.012828290615,8880.145565763716
2023.04,25817,본부_1,18075,사업부_2,40645,영업그룹_1,09014,경로사업부_2,32438,매니저_4,91638,본점_5,24100318,고객_20,81139589,상품_6175,933,대분류_5,7794,중분류_3,5658,소분류_1,7655,세분류_2,02,PB_2,40123.242663375626,568.9971986376602
2023.01,88114,본부_5,18075,사업부_2,40645,영업그룹_1,37283,경로사업부_5,32438,매니저_4,09443,본점_2,15967515,고객_19,99569517,상품_6176,933,대분류_5,7794,중분류_3,5658,소분류_1,2897,세분류_4,02,PB_2,17078.344255352218,8136.689762067965
2023.07,25487,본부_3,84073,사업부_4,77006,영업그룹_2,09014,경로사업부_2,68924,매니저_1,09443,본점_2,73065718,고객_7,27047926,상품_6177,815,대분류_2,2601,중분류_1,5658,소분류_1,7655,세분류_2,02,PB_2,16180.74794809938,2838.4432605556863
2024.02,42786,본부_4,66484,사업부_3,40645,영업그룹_1,45128,경로사업부_4,40058,매니저_5,62642,본점_1,90482989,고객_11,55107960,상품_6178,952,대분류_3,7794,중분류_3,7296,소분류_5,7655,세분류_2,03,PB_3,80965.36512210884,6315.798101057782
2024.06,25487,본부_3,87570,사업부_5,40645,영업그룹_1,37283,경로사업부_5,13500,매니저_3,62642,본점_1,72182478,고객_10,97658530,상품_6179,952,대분류_3,7794,중분류_3,5658,소분류_1,4290,세분류_1,04,PB_4,33059.10287339236,4467.487240827189
